ID,Local,Num_Duplicates,Rating,Song,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5,Artist 6,Artist 7,Artist 8,Artist 9,Artist 10,Date,Spot_Date,Re_Date,Duration,Album,Popularity,Dance,Energy,Key,Volume,Mode,Speech,Acoustic,Instrumental,Lively,Valence,Tempo,URI 1,URI 2,URI 3,URI 4,URI 5,Artist URI 1,Artist URI 2,Artist URI 3,Artist URI 4,Artist URI 5,Artist URI 6,Artist URI 7,Artist URI 8,Artist URI 9,Artist URI 10
3277,No,1,2,By the Way,Red Hot Chili Peppers,,,,,,,,,,2002,2002-07-09,2002,216933,By the Way (Deluxe Edition),76,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,,,,,,,,,
3720,No,1,2,All The Things She Said,t.A.T.u.,,,,,,,,,,2002,2002-01-01,2002,214440,200 KM/H In The Wrong Lane (10th Anniversary Edition),85,0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2Q3eZMfDQgT8MhPowKFXYO,,,,,,,,,
3733,No,1,2,Cute Without The 'E' (Cut From The Team),Taking Back Sunday,,,,,,,,,,2002,2002-03-26,2002,211547,Tell All Your Friends,1,0.402,0.859,1,-4.41,0,0.0466,0.0394,0,0.0745,0.514,95.31,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:24XtlMhEMNdi822vi0MhY1,,,,,,,,,
2762,No,1,No Rating,Come Fly with Me,Michael Bublé,,,,,,,,,,2003,2003-01-01,Unknown,198787,Michael Bublé,52,0.555,0.487,11,-6.48,1,0.0309,0.374,0,0.158,0.576,134.044,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,,,,,,,,,
2763,No,1,No Rating,Crazy Little Thing Called Love,Michael Bublé,,,,,,,,,,2003,2003-01-01,Unknown,189667,Michael Bublé,56,0.596,0.844,5,-4.319,1,0.0607,0.131,1.80E-06,0.173,0.872,155.05,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,,,,,,,,,
2764,No,1,No Rating,Summer Wind,Michael Bublé,,,,,,,,,,2003,2003-01-01,Unknown,175307,Michael Bublé,42,0.541,0.6,6,-6.366,1,0.0581,0.633,0,0.324,0.415,63.073,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,,,,,,,,,
2765,No,1,No Rating,Sway,Michael Bublé,,,,,,,,,,2003,2003-01-01,Unknown,188067,Michael Bublé,72,0.713,0.639,2,-5.529,0,0.0313,0.753,0,0.0878,0.737,125.959,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,,,,,,,,,
2918,No,2,No Rating,Saturday Night's Alright (For Fighting),Nickelback,,,,,,,,,,2003,2003-09-23,Unknown,223533,100 Greatest Covers,42,0.537,0.965,2,-4.489,1,0.113,6.65E-06,0.239,0.0828,0.742,155.985,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6deZN1bslXzeGvOLaLMOIF,,,,,,,,,
3026,No,1,No Rating,The Way You Move (feat. Sleepy Brown),Outkast,Sleepy Brown,,,,,,,,,2003,2003-01-01,Unknown,234000,Speakerboxxx/The Love Below,69,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,spotify:artist:7Dnu2NmddNymEI2LMZVH5v,,,,,,,,
3038,No,1,No Rating,Mundian to Bach Ke,Panjabi MC,,,,,,,,,,2003,2003-01-01,Unknown,244667,Panjabi MC: The Album,64,0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.15,0.942,98.077,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:74D1UgRzMhTSPz698exXmR,,,,,,,,,
3638,No,1,No Rating,Until the Day I Die,Story Of The Year,,,,,,,,,,2003,2003-09-16,Unknown,235200,Page Avenue,69,0.597,0.931,11,-4.591,0,0.0984,0.127,0,0.0504,0.534,92.003,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0KDuKk6YdEu3hR56HtXmxt,,,,,,,,,
3939,No,1,No Rating,I'm a Believer,The Monkees,,,,,,,,,,2003,2003-01-01,Unknown,165613,The Best of The Monkees,60,0.502,0.772,0,-6.205,1,0.0322,0.595,2.47E-06,0.199,0.935,79.463,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:320EPCSEezHt1rtbfwH6Ck,,,,,,,,,
3955,No,1,No Rating,Hit That,The Offspring,,,,,,,,,,2003,2003-12-09,Unknown,169413,Splinter,64,0.704,0.809,4,-3.045,1,0.0321,0.0233,0,0.0596,0.962,131.952,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5LfGQac0EIXyAN8aUwmNAQ,,,,,,,,,
3997,No,1,No Rating,Reptilia,The Strokes,,,,,,,,,,2003,2003-10-28,Unknown,219827,Room On Fire,77,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,,,,,,,,,
4040,No,1,No Rating,The Hardest Button to Button,The White Stripes,,,,,,,,,,2003,2003-04-01,Unknown,212267,Elephant,0,0.689,0.511,4,-8.407,0,0.0742,0.00808,0.276,0.0914,0.578,128.458,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4F84IBURUo98rz4r61KF70,,,,,,,,,
4379,No,1,No Rating,Maps,Yeah Yeah Yeahs,,,,,,,,,,2003,2003-04-29,Unknown,219987,Fever To Tell (Deluxe Remastered),69,0.502,0.941,7,-5.194,1,0.0716,0.000346,0.319,0.553,0.124,119.783,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,,,,,,,,,
4396,No,1,No Rating,Ocean Avenue,Yellowcard,,,,,,,,,,2003,2003-01-01,Unknown,198267,Ocean Avenue,76,0.486,0.904,6,-3.751,0,0.0638,3.43E-05,2.83E-05,0.0947,0.786,173.734,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,,,,,,,,,
4438,No,2,No Rating,Falling Apart,zebrahead,,,,,,,,,,2003,2003-10-21,Unknown,189467,MFZB,61,0.543,0.99,1,-3.116,1,0.15,0.00121,0,0.416,0.2,111.98,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6SiyKSeJo6gcsS2NvuAbsl,,,,,,,,,
42,No,1,Can't Locate,Runnin' (Dying To Live),2Pac,The Notorious B.I.G.,,,,,,,,,2003,2003-09-30,Unknown,231987,Runnin' (Dying To Live),63,0.545,0.796,10,-2.762,0,0.406,0.0467,0.000287,0.165,0.629,166.122,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1ZwdS5xdxEREPySFridCfh,spotify:artist:5me0Irg2ANcsgc93uaYrpb,,,,,,,,
537,No,1,Can't Locate,Anxiety,Black Eyed Peas,Papa Roach,,,,,,,,,2003,2003-01-01,Unknown,218293,Elephunk,49,0.553,0.894,9,-3.477,0,0.15,0.118,0,0.0873,0.516,94.374,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,spotify:artist:4RddZ3iHvSpGV4dvATac9X,,,,,,,,
1883,No,1,Can't Locate,Interlude,JAY-Z,,,,,,,,,,2003,2003-11-14,Unknown,173000,The Black Album,54,0.446,0.96,1,-1.144,1,0.619,0.37,4.09E-06,0.493,0.443,177.025,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,,,,,,,,,
2414,No,3,Can't Locate,From the Inside,Linkin Park,,,,,,,,,,2003,2003-03-24,Unknown,173933,Meteora (Bonus Edition),68,0.466,0.965,1,-2.597,0,0.0904,0.042,0,0.101,0.453,95.028,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
3024,No,2,Can't Locate,Hey Ya!,Outkast,,,,,,,,,,2003,2003-01-01,Unknown,235213,Speakerboxxx/The Love Below,84,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,,,,,,,,,
3025,No,1,Can't Locate,Roses,Outkast,,,,,,,,,,2003,2003-01-01,Unknown,369573,Speakerboxxx/The Love Below,74,0.751,0.708,0,-5.653,1,0.0545,0.0482,1.85E-05,0.107,0.509,108.97,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,,,,,,,,,
3388,No,1,Can't Locate,Hard Road,Sam Roberts Band,,,,,,,,,,2003,2003-01-01,Unknown,245600,We Were Born In A Flame,43,0.567,0.745,7,-5.673,1,0.025,0.00379,0.00245,0.224,0.57,109.871,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:09XH90DXG8hru6NN96GbA0,,,,,,,,,
3885,No,1,Can't Locate,I Believe in a Thing Called Love,The Darkness,,,,,,,,,,2003,2003-07-07,Unknown,217653,Permission to Land,72,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71E-06,0.282,0.622,128.235,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a,,,,,,,,,
538,No,1,5,Hey Mama,Black Eyed Peas,,,,,,,,,,2003,2003-01-01,2003,214893,Elephunk,56,0.865,0.877,11,-6.339,0,0.239,0.106,1.21E-06,0.597,0.942,100.177,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,,,,,,,,,
665,No,2,5,Toxic,Britney Spears,,,,,,,,,,2003,2003-11-13,2004,198800,In The Zone,85,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:26dSoYclwsYLMAKD3tpOr4,,,,,,,,,
926,No,2,5,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Counting Crows,,,,,,,,,,2003,2003-01-01,2004,188893,Shrek 2 (Original Motion Picture Soundtrack),56,0.553,0.931,7,-3.663,1,0.0378,0.0452,3.23E-06,0.0871,0.815,137.992,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:0vEsuISMWAKNctLlUAhSZC,,,,,,,,,
1918,No,1,5,Are You Gonna Be My Girl,Jet,,,,,,,,,,2003,2003-09-15,2003,213800,Get Born,78,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5ypxebeHEIXjMtJb17uJlI,,,,,,,,,
2409,No,2,5,Breaking the Habit,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,196907,Meteora,66,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
4039,No,5,5,Seven Nation Army,The White Stripes,,,,,,,,,,2003,2003-04-01,2003,232107,Elephant,86,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,spotify:track:4z0PnuB07fxtVZZRWsCfxb,spotify:artist:4F84IBURUo98rz4r61KF70,,,,,,,,,
4084,No,2,5,I Hate Everything About You,Three Days Grace,,,,,,,,,,2003,2003-04-19,2003,231480,Three Days Grace,76,0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,,,,,,,,,
41,No,1,4,Runnin (Dying To Live),2Pac,,,,,,,,,,2003,2003-11-04,2003,230787,Resurrection (Music From And Inspired By The Motion Picture),34,0.594,0.786,10,-2.911,0,0.404,0.0466,0.000935,0.298,0.626,166.086,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1ZwdS5xdxEREPySFridCfh,,,,,,,,,
200,No,3,4,Bananza (Belly Dancer),Akon,,,,,,,,,,2003,2004-01-01,2003,238493,Trouble,69,0.875,0.69,10,-5.905,0,0.13,0.0362,3.81E-06,0.729,0.668,104.844,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,,,,,,,,,
228,No,1,4,If I Ain't Got You,Alicia Keys,,,,,,,,,,2003,2003-12-02,2003,228707,The Diary Of Alicia Keys,82,0.609,0.444,7,-9.129,1,0.106,0.603,6.86E-06,0.104,0.166,118.402,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,,,,,,,,,
512,No,2,4,River Below,Billy Talent,,,,,,,,,,2003,2003-08-26,2003,180000,Billy Talent,54,0.466,0.957,7,-2.774,0,0.0745,0.000359,0,0.339,0.631,175.552,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:08yf5A2nS4XEeNvabDXqyg,,,,,,,,,
539,No,1,4,Let's Get It Started - Spike Mix,Black Eyed Peas,,,,,,,,,,2003,2003-01-01,2003,217213,Elephunk,64,0.785,0.794,2,-2.197,1,0.113,0.103,0,0.196,0.783,105,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,,,,,,,,,
570,No,1,4,Feeling This,blink-182,,,,,,,,,,2003,2003-11-01,2003,172646,blink-182,68,0.411,0.962,4,-5.952,1,0.0917,0.103,0,0.529,0.622,173.143,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6FBDaR13swtiWwGhX1WQsP,,,,,,,,,
571,No,3,4,I Miss You,blink-182,,,,,,,,,,2003,2003-01-01,2003,227250,blink-182,76,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28E-06,0.0855,0.593,110.017,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:6FBDaR13swtiWwGhX1WQsP,,,,,,,,,
1297,Yes,1,4,Go To Sleep (feat. DMX & Obie Trice),Eminem,,,,,,,,,,2003,Unknown,2003,282000,,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,,,,,,,,,,
1370,No,1,4,Bring Me To Life,Evanescence,,,,,,,,,,2003,2003-03-04,2003,235893,Fallen,83,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,,,,,,,,,
1482,No,1,4,Stacy's Mom,Fountains Of Wayne,,,,,,,,,,2003,2003-01-01,2003,197987,Welcome Interstate Managers,77,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78E-05,0.0808,0.927,118.015,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1pgtr4nhBQjp9oCUBPyYWh,,,,,,,,,
1574,No,1,4,Poppin' Them Thangs,G-Unit,,,,,,,,,,2003,2003-01-01,2003,240800,Beg For Mercy,74,0.769,0.818,6,-1.385,0,0.192,0.263,0,0.0787,0.918,88.017,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6evKD5JWJON3qPBJtUEmtY,,,,,,,,,
1751,No,3,4,Out Of Control,Hoobastank,,,,,,,,,,2003,2003-12-09,2003,162107,The Reason (15th Anniversary Deluxe),63,0.443,0.973,4,-4.386,0,0.133,0.00161,0,0.353,0.458,157.872,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:2MqhkhX4npxDZ62ObR5ELO,,,,,,,,,
2411,No,2,4,Numb,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,185587,Meteora,85,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2413,No,2,4,Figure.09,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,197507,Meteora (Bonus Edition),55,0.518,0.951,9,-3.198,1,0.0529,0.00919,0,0.148,0.537,98.068,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2415,No,1,4,Hit the Floor,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,164213,Meteora (Bonus Edition),55,0.74,0.959,9,-3.692,1,0.193,0.0629,0,0.0444,0.878,150.007,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2416,No,1,4,Lying from You,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,175373,Meteora (Bonus Edition),62,0.535,0.951,3,-3.324,0,0.18,0.00777,0,0.0669,0.723,160.102,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2417,No,1,4,Lying from You - Live LP Underground Tour 2003,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,184493,Meteora (Bonus Edition),41,0.396,0.974,6,-3.708,1,0.142,0.00853,0,0.968,0.65,160.057,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2418,No,1,4,Nobody's Listening,Linkin Park,,,,,,,,,,2003,2003-03-24,2003,178867,Meteora (Bonus Edition),53,0.502,0.831,2,-3.723,1,0.295,0.105,1.30E-06,0.174,0.451,199.972,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,,,,,,,,,
2974,No,2,4,It's My Life,No Doubt,,,,,,,,,,2003,2003-01-01,2003,225867,The Singles Collection,62,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,,,,,,,,,
4038,No,1,4,Ball and Biscuit,The White Stripes,,,,,,,,,,2003,2003-04-01,2003,439000,Elephant,0,0.526,0.666,9,-7.049,1,0.173,0.0525,0.165,0.103,0.607,78.188,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4F84IBURUo98rz4r61KF70,,,,,,,,,
62,No,1,3,In Da Club,50 Cent,,,,,,,,,,2003,2003-02-06,2003,193467,Get Rich Or Die Tryin',79,0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,,,,,,,,,
63,No,1,3,P.I.M.P.,50 Cent,,,,,,,,,,2003,2003-02-06,2003,249467,Get Rich Or Die Tryin',71,0.7,0.758,10,-3.012,0,0.342,0.0444,1.30E-05,0.0401,0.889,78.693,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,,,,,,,,,
264,No,1,3,Fuck Me Pumps,Amy Winehouse,,,,,,,,,,2003,2003-10-20,2003,200600,Frank,53,0.876,0.487,7,-6.454,1,0.0926,0.102,0,0.228,0.667,103.074,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6Q192DXotxtaysaqNPy5yR,,,,,,,,,
339,No,1,3,The Tide Is High - Radio Mix,Atomic Kitten,,,,,,,,,,2003,2003-04-22,2003,205360,Atomic Kitten,65,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6JMHws5haIO6V35YNYDnDw,,,,,,,,,
386,No,2,3,Suga Suga,Baby Bash,Frankie J,,,,,,,,,2003,2003-01-01,2003,239027,Tha Smokin' Nephew,77,0.662,0.748,5,-3.041,0,0.268,0.688,8.43E-06,0.0841,0.535,82.331,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:12PSlydMSjEHzSCj9X5qv7,spotify:artist:3sMYEBy0CZFxedcnm9i9hf,,,,,,,,
450,No,1,3,Satisfaction - Isak original,Benny Benassi,,,,,,,,,,2003,2003-01-01,2003,284813,Hypnotica,45,0.791,0.704,11,-3.987,1,0.109,0.184,0.127,0.0765,0.327,129.997,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4Ws2otunReOa6BbwxxpCt6,,,,,,,,,
451,No,1,3,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,Benny Benassi,The Biz,,,,,,,,,2003,2003-05-23,2003,285571,Hypnotica (Benny Benassi Presents The Biz),69,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4Ws2otunReOa6BbwxxpCt6,spotify:artist:1jQDgp9Fak4WYVZedWLF4G,,,,,,,,
452,No,1,3,Satisfaction (Dada Life Remix) - Benny Benassi Presents The Biz,Benny Benassi,The Biz,Dada Life,,,,,,,,2003,2013-03-14,2003,354560,Satisfaction (Remixes) [Benny Benassi Presents The Biz],40,0.657,0.938,0,-6.422,1,0.426,0.000941,0.0532,0.105,0.32,130.025,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4Ws2otunReOa6BbwxxpCt6,spotify:artist:1jQDgp9Fak4WYVZedWLF4G,spotify:artist:00sAT5YX8W3xNd1EuqyHw9,,,,,,,
465,No,2,3,Crazy In Love (feat. Jay-Z),Beyoncé,JAY-Z,,,,,,,,,2003,2003-03-10,2003,236133,Dangerously In Love,79,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6vWDO969PvNqNYHIOW5v0m,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,,,,,,,,
513,No,3,3,Try Honesty,Billy Talent,,,,,,,,,,2003,2003-08-26,2003,253707,Billy Talent,60,0.462,0.984,6,-3.559,0,0.114,0.000141,4.28E-05,0.377,0.327,156.921,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:08yf5A2nS4XEeNvabDXqyg,,,,,,,,,
526,No,2,3,Nothing to Lose,Billy Talent,,,,,,,,,,2003,2013-11-25,2003,218267,Hits,36,0.453,0.894,4,-3.166,0,0.0489,0.00117,0,0.228,0.324,146.76,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:08yf5A2nS4XEeNvabDXqyg,,,,,,,,,
540,No,1,3,Let's Get Retarded,Black Eyed Peas,,,,,,,,,,2003,2003-01-01,2003,215920,Elephunk,55,0.92,0.695,11,-4.364,0,0.235,0.0772,0,0.11,0.632,105.017,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,,,,,,,,,
541,No,1,3,Shut Up,Black Eyed Peas,,,,,,,,,,2003,2003-01-01,2003,296187,Elephunk,59,0.803,0.716,2,-3.956,1,0.267,0.0649,0,0.248,0.574,112.962,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,,,,,,,,,
542,No,1,3,Where Is The Love?,Black Eyed Peas,,,,,,,,,,2003,2003-01-01,2003,272533,Elephunk,72,0.834,0.696,5,-3.224,1,0.197,0.11,0,0.13,0.804,94.09,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1yxSLGMDHlW21z4YXirZDS,,,,,,,,,
801,No,1,3,Hero (feat. Josey Scott),Chad Kroeger,Josey Scott,,,,,,,,,2003,2003-01-01,2003,200480,Hero (feat. Josey Scott),69,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:7fJYw1vK9yWb8o51I8qHin,spotify:artist:5mNloTgSaf5qCyk48t9NSP,,,,,,,,
849,No,1,3,Right Thurr,Chingy,,,,,,,,,,2003,2003-01-01,2003,250747,Jackpot,71,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3s2wTjWxK8NOX09dmsvVOh,,,,,,,,,
1137,No,1,3,Where The Hood At,DMX,,,,,,,,,,2003,2003-01-01,2003,286267,Grand Champ,74,0.537,0.948,8,-3.063,1,0.355,0.151,0,0.356,0.792,186.151,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,,,,,,,,,
1752,No,4,3,Same Direction,Hoobastank,,,,,,,,,,2003,2003-12-09,2003,195293,The Reason (15th Anniversary Deluxe),59,0.401,0.988,2,-3.308,1,0.0916,0.00492,0,0.4,0.514,169.024,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,,spotify:artist:2MqhkhX4npxDZ62ObR5ELO,,,,,,,,,
